    0.924232208728790283E+03    0.489447799324989319E+01    0.213940978050231934E+01    0.270183235406875610E+01    0.681337878018574514E+02   -0.778686133778227407E+26   -0.638660743175559809E+01    1
    0.684048187732696533E+03    0.457568636536598206E+01    0.495031207799911499E+01    0.460412687063217163E+01    0.806428507684139646E+02   -0.760971090397792165E+26   -0.638860743175559342E+01    1
    0.766409456729888916E+03    0.515954086184501648E+01    0.262531572580337524E+01    0.452090033888816833E+01    0.690157261750175479E+02   -0.734641854106880010E+26   -0.639060743175560653E+01    1
    0.840208292007446289E+03    0.539649185538291931E+01    0.363876533508300781E+01    0.331342348456382751E+01    0.702553215890996370E+02   -0.723656884303597708E+26   -0.639260743175562762E+01    1
    0.917378377914428711E+03    0.441210773587226868E+01    0.210206842422485352E+01    0.276609164476394653E+01    0.652336894458841670E+02   -0.720333729754924447E+26   -0.639460743175562918E+01    1
    0.777738928794860840E+03    0.490600746870040894E+01    0.413200372457504272E+01    0.381685426831245422E+01    0.698335738404320097E+02   -0.718346843981312699E+26   -0.639660743175562985E+01    1
    0.719130694866180420E+03    0.467948231101036072E+01    0.219125831127166748E+01    0.485636234283447266E+01    0.753795237803338267E+02   -0.712281695929262506E+26   -0.639860743175563318E+01    1
    0.810143697261810303E+03    0.520209053158760071E+01    0.352066141366958618E+01    0.353682279586791992E+01    0.717301988047887420E+02   -0.704340013056414473E+26   -0.640060743175562852E+01    1
    0.995500898361206055E+03    0.543628180027008057E+01    0.218212682008743286E+01    0.221859028935432434E+01    0.706660520702391466E+02   -0.700497164430427652E+26   -0.640260743175562119E+01    1
    0.924928653240203857E+03    0.497666811943054199E+01    0.210654968023300171E+01    0.271058520674705505E+01    0.655114080058985309E+02   -0.664838927163173695E+26   -0.640460743175560676E+01    1
    0.931183242797851562E+03    0.481966742873191833E+01    0.336646282672882080E+01    0.249425351619720459E+01    0.660313223168402743E+02   -0.654053745466796053E+26   -0.640660743175560299E+01    1
    0.902001023292541504E+03    0.450376006960868835E+01    0.269208770990371704E+01    0.253112477064132690E+01    0.713767566686454558E+02   -0.646269057311379462E+26   -0.640860743175561609E+01    1
    0.827279293537139893E+03    0.441551753878593445E+01    0.295898878574371338E+01    0.285029181838035583E+01    0.766650197319601432E+02   -0.627462513246705500E+26   -0.641060743175561232E+01    1
    0.846978151798248291E+03    0.420836088061332703E+01    0.448315405845642090E+01    0.280410900712013245E+01    0.697263978250409622E+02   -0.603572598866602919E+26   -0.641260743175561654E+01    1
    0.857639396190643311E+03    0.450482875108718872E+01    0.253577572107315063E+01    0.322959318757057190E+01    0.621438210609919253E+02   -0.600700901583737775E+26   -0.641460743175561809E+01    1
    0.847914958000183105E+03    0.472723135352134705E+01    0.200004613399505615E+01    0.304236561059951782E+01    0.706750463665189415E+02   -0.589431924898775828E+26   -0.641660743175560100E+01    1
    0.715575087070465088E+03    0.414878061413764954E+01    0.256779879331588745E+01    0.481290170550346375E+01    0.678295314252147534E+02   -0.581449027521108552E+26   -0.641860743175561765E+01    1
    0.806752991676330566E+03    0.406281018257141113E+01    0.446233171224594116E+01    0.324861326813697815E+01    0.677317470164278603E+02   -0.581381923461818629E+26   -0.642060743175561655E+01    1
    0.720036959648132324E+03    0.439784106612205505E+01    0.217725968360900879E+01    0.457817006111145020E+01    0.726239208743252362E+02   -0.566462906574471855E+26   -0.642260743175562077E+01    1
    0.772114372253417969E+03    0.531419819593429565E+01    0.225048685073852539E+01    0.450392571091651917E+01    0.681503969667926270E+02   -0.555893705581431174E+26   -0.642460743175562232E+01    1
    0.712870347499847412E+03    0.505479425191879272E+01    0.443614333868026733E+01    0.494563859701156616E+01    0.665884431501909546E+02   -0.552267855695463256E+26   -0.642660743175561855E+01    1
    0.999638187885284424E+03    0.407811325788497925E+01    0.435773843526840210E+01    0.201289060711860657E+01    0.657681378029414816E+02   -0.542333358763250454E+26   -0.642860743175561922E+01    1
    0.792957496643066406E+03    0.453642123937606812E+01    0.283959311246871948E+01    0.365133380889892578E+01    0.657090826378715462E+02   -0.527836313548708988E+26   -0.643060743175561011E+01    1
    0.868837654590606689E+03    0.416759371757507324E+01    0.460173004865646362E+01    0.249895006418228149E+01    0.709172975335796565E+02   -0.519141281624358366E+26   -0.643260743175562411E+01    1
    0.787630164623260498E+03    0.487221306562423706E+01    0.366858166456222534E+01    0.317889863252639771E+01    0.750504381974271979E+02   -0.491757606848895899E+26   -0.643460743175560967E+01    1
    0.958088982105255127E+03    0.505936813354492188E+01    0.321435153484344482E+01    0.209915634989738464E+01    0.686229161978037041E+02   -0.486941988243189978E+26   -0.643660743175559968E+01    1
    0.709310555458068848E+03    0.443505707383155823E+01    0.368295168876647949E+01    0.472415786981582642E+01    0.656891700227989475E+02   -0.482673284911107763E+26   -0.643860743175561723E+01    1
    0.944868874549865723E+03    0.419534599781036377E+01    0.214021837711334229E+01    0.226617535948753357E+01    0.663732702310406211E+02   -0.480880884290426817E+26   -0.644060743175560368E+01    1
    0.753299391269683838E+03    0.506010386347770691E+01    0.277496421337127686E+01    0.374940288066864014E+01    0.756276571879047594E+02   -0.474599442184834059E+26   -0.644260743175559814E+01    1
    0.675247216224670410E+03    0.420061072707176208E+01    0.498052036762237549E+01    0.477525797486305237E+01    0.681247669562449829E+02   -0.471842254213751410E+26   -0.644460743175559880E+01    1
    0.739440166950225830E+03    0.519374492764472961E+01    0.471300685405731201E+01    0.413520163297653198E+01    0.677601086658422531E+02   -0.468572080396471042E+26   -0.644660743175560125E+01    1
    0.935379827022552490E+03    0.501252219080924988E+01    0.252032172679901123E+01    0.223190504312515259E+01    0.694879197566207267E+02   -0.467204355438821777E+26   -0.644860743175560280E+01    1
    0.840239155292510986E+03    0.463391578197479248E+01    0.450352704524993896E+01    0.286136639118194580E+01    0.657673800009332581E+02   -0.461570445846564723E+26   -0.645060743175560347E+01    1
    0.791862046718597412E+03    0.514393201470375061E+01    0.397055995464324951E+01    0.365560629963874817E+01    0.649981297320344424E+02   -0.456890155382794968E+26   -0.645260743175561124E+01    1
    0.745839488506317139E+03    0.493746316432952881E+01    0.474576592445373535E+01    0.375589570403099060E+01    0.697470853758794931E+02   -0.454131664388307243E+26   -0.645460743175560570E+01    1
    0.661971211433410645E+03    0.405742672085762024E+01    0.447180688381195068E+01    0.444933095574378967E+01    0.762991458617615734E+02   -0.453512526711703719E+26   -0.645660743175561969E+01    1
    0.816299402713775635E+03    0.425153809785842896E+01    0.313891869783401489E+01    0.275346353650093079E+01    0.747102477995856020E+02   -0.440571724316004015E+26   -0.645860743175562657E+01    1
    0.838272666931152344E+03    0.539503595232963562E+01    0.265820658206939697E+01    0.305081215500831604E+01    0.702080057707427301E+02   -0.414623705301793423E+26   -0.646060743175562191E+01    1
    0.832291519641876221E+03    0.548742857575416565E+01    0.470106530189514160E+01    0.316885027289390564E+01    0.635138208304283651E+02   -0.408066045161131847E+26   -0.646260743175562435E+01    1
    0.782409870624542236E+03    0.498027703166007996E+01    0.259260368347167969E+01    0.332459971308708191E+01    0.740384288890788156E+02   -0.404206292405408259E+26   -0.646460743175560637E+01    1
    0.856655240058898926E+03    0.402168145775794983E+01    0.393856620788574219E+01    0.222064298391342163E+01    0.776712518570102617E+02   -0.396057592118307766E+26   -0.646660743175560970E+01    1
    0.932755589485168457E+03    0.404096949100494385E+01    0.387667798995971680E+01    0.196748268604278564E+01    0.718918274372839079E+02   -0.388003106109689664E+26   -0.646860743175563435E+01    1
    0.840153932571411133E+03    0.489413878321647644E+01    0.461571204662322998E+01    0.266966006159782410E+01    0.678742424581988502E+02   -0.380649320339099223E+26   -0.647060743175561459E+01    1
    0.773462343215942383E+03    0.411246109008789062E+01    0.295553249120712280E+01    0.353110674023628235E+01    0.641805303305538217E+02   -0.371296363693515009E+26   -0.647260743175559394E+01    1
    0.968239784240722656E+03    0.434581550955772400E+01    0.286046838760375977E+01    0.203506952524185181E+01    0.640842360781731628E+02   -0.368135231810374559E+26   -0.647460743175559195E+01    1
    0.980861008167266846E+03    0.434886410832405090E+01    0.381639730930328369E+01    0.159783861041069031E+01    0.779276999372447108E+02   -0.365426251475986357E+26   -0.647660743175560594E+01    1
    0.659843146800994873E+03    0.429767039418220520E+01    0.377560770511627197E+01    0.449747848510742188E+01    0.765732777222377194E+02   -0.365147451681639136E+26   -0.647860743175561193E+01    1
    0.780274653434753418E+03    0.413991823792457581E+01    0.223356640338897705E+01    0.315067213773727417E+01    0.725832573285679814E+02   -0.359296124675950392E+26   -0.648060743175561083E+01    1
    0.989795875549316406E+03    0.486074984073638916E+01    0.426040536165237427E+01    0.185637083649635315E+01    0.648451761827866449E+02   -0.355266645694605414E+26   -0.648260743175562659E+01    1
    0.710804617404937744E+03    0.498724675178527832E+01    0.311695408821105957E+01    0.454200503230094910E+01    0.672568656095924808E+02   -0.350661001708637943E+26   -0.648460743175564058E+01    1
    0.684595751762390137E+03    0.498556777834892273E+01    0.362255030870437622E+01    0.445329418778419495E+01    0.756803089696476974E+02   -0.348548957920796200E+26   -0.648660743175563415E+01    1
    0.662309026718139648E+03    0.486719053983688354E+01    0.464547383785247803E+01    0.473354506492614746E+01    0.735543509888650249E+02   -0.344157274423469812E+26   -0.648860743175562416E+01    1
    0.749328899383544922E+03    0.408507090806961060E+01    0.477724146842956543E+01    0.299224317073822021E+01    0.754510482569747865E+02   -0.331833695692868548E+26   -0.649060743175563637E+01    1
    0.703045916557312012E+03    0.497357329726219177E+01    0.335570305585861206E+01    0.462368687987327576E+01    0.673861057526443119E+02   -0.329929741986354442E+26   -0.649260743175563348E+01    1
    0.925476932525634766E+03    0.490965750813484192E+01    0.320537954568862915E+01    0.194614517688751221E+01    0.729820041457354591E+02   -0.328639925990797240E+26   -0.649460743175563060E+01    1
    0.727803027629852295E+03    0.479673588275909424E+01    0.260477358102798462E+01    0.461571159958839417E+01    0.612378566069671280E+02   -0.328612239700065282E+26   -0.649660743175562594E+01    1
    0.762379169464111328E+03    0.522610899806022644E+01    0.272802162170410156E+01    0.324472138285636902E+01    0.796366806730653423E+02   -0.318806909981717330E+26   -0.649860743175560707E+01    1
    0.970878040790557861E+03    0.509079459309577942E+01    0.335045862197875977E+01    0.167347261309623718E+01    0.748929753093624129E+02   -0.318346873318041123E+26   -0.650060743175562816E+01    1
    0.838103330135345459E+03    0.431743469834327698E+01    0.248623621463775635E+01    0.251828718185424805E+01    0.717985353635805268E+02   -0.315419660681340830E+26   -0.650260743175562883E+01    1
    0.657973074913024902E+03    0.508820608258247375E+01    0.448833429813385010E+01    0.486169537901878357E+01    0.732505891907452877E+02   -0.298667514509704477E+26   -0.650460743175562683E+01    1
    0.824429571628570557E+03    0.526508426666259766E+01    0.478695642948150635E+01    0.280507996678352356E+01    0.659792932852387679E+02   -0.295471722816077325E+26   -0.650660743175564704E+01    1
    0.828302109241485596E+03    0.476231634616851807E+01    0.279152202606201172E+01    0.237357503175735474E+01    0.781932898217406347E+02   -0.291334438912799672E+26   -0.650860743175561751E+01    1
    0.963500785827636719E+03    0.416410318017005920E+01    0.370896035432815552E+01    0.174774485826492310E+01    0.700793334649810760E+02   -0.289575231237254501E+26   -0.651060743175559153E+01    1
    0.756606125831604004E+03    0.541307961940765381E+01    0.237094324827194214E+01    0.429204273223876953E+01    0.654636780821693662E+02   -0.288822124348446629E+26   -0.651260743175561441E+01    1
    0.836674427986145020E+03    0.427273845672607422E+01    0.496432447433471680E+01    0.248079365491867065E+01    0.670594568492487895E+02   -0.288163775382744870E+26   -0.651460743175564261E+01    1
    0.806040167808532715E+03    0.444333714246749878E+01    0.358683437108993530E+01    0.261572888493537903E+01    0.729396631854561406E+02   -0.288024490327400004E+26   -0.651660743175563173E+01    1
    0.869434463977813721E+03    0.538909727334976196E+01    0.250028544664382935E+01    0.229578694701194763E+01    0.774982245262169585E+02   -0.286706556989523196E+26   -0.651860743175561552E+01    1
    0.844060516357421875E+03    0.407425802946090698E+01    0.405029737949371338E+01    0.234914037585258484E+01    0.699751403492367956E+02   -0.285680203842362756E+26   -0.652060743175563129E+01    1
    0.891724014282226562E+03    0.488635036349296570E+01    0.429922229051589966E+01    0.191726395487785339E+01    0.767839310703630247E+02   -0.282486858084063501E+26   -0.652260743175562041E+01    1
    0.741173517704010010E+03    0.437308830022811890E+01    0.339128863811492920E+01    0.344688940048217773E+01    0.684105969496179540E+02   -0.279197801005275485E+26   -0.652460743175561664E+01    1
    0.748970234394073486E+03    0.516962614655494690E+01    0.201477700471878052E+01    0.391187956929206848E+01    0.708499341095419908E+02   -0.267847892112435038E+26   -0.652660743175564040E+01    1
