# Wavelength (um) - Flux (W m-2 um-1)
1.000000000000000056e-01 2.985516224378287433e-27
1.000099043662298903e-01 4.582367684796935768e-25
1.000198097134244873e-01 1.247592751215263041e-25
1.000297160416809411e-01 1.592077548166097710e-25
1.000396233510964378e-01 3.117984871404921857e-24
1.000495316417681357e-01 2.252607878113801560e-24
1.000594409137932489e-01 5.026457880800893528e-26
1.000693511672689356e-01 4.539719145047737609e-27
1.000792624022924099e-01 3.968608699891634675e-34
1.000891746189609133e-01 4.905560980346881272e-34
1.000990878173716458e-01 3.877117650081236587e-34
1.001090019976218631e-01 3.517771270597891637e-34
1.001189171598087929e-01 8.813784925826050271e-31
1.001288333040297046e-01 2.883205275461698903e-25
1.001387504303818538e-01 4.317933492067075780e-25
1.001486685389625098e-01 1.449654126001524974e-25
1.001585876298689698e-01 3.676320086327171836e-32
1.001685077031985172e-01 4.032375902504179026e-34
1.001784287590484906e-01 4.210845492311707509e-34
1.001883507975161319e-01 9.017850337517687104e-28
1.001982738186988076e-01 1.834338031499826197e-27
1.002081978226938425e-01 1.119307073081641533e-25
1.002181228095985754e-01 1.368791055991147197e-24
1.002280487795103592e-01 5.408024305747367998e-25
1.002379757325265602e-01 2.344486839236669475e-29
1.002479036687445313e-01 3.145220430069684821e-30
1.002578325882616805e-01 6.883129078408539957e-33
1.002677624911753745e-01 4.135508503146073225e-34
1.002776933775830076e-01 1.027552452542472516e-33
1.002876252475820157e-01 2.567196186969928640e-27
1.002975581012698209e-01 1.121342539261136808e-25
1.003074919387438174e-01 8.917500665154703275e-26
1.003174267601014413e-01 2.886346255131090490e-32
1.003273625654401702e-01 2.470782536432809243e-32
1.003372993548574399e-01 1.913730005211224896e-26
1.003472371284507281e-01 1.899130847597837929e-26
1.003571758863175123e-01 2.131256964316947438e-30
1.003671156285552701e-01 1.999647486280364557e-28
1.003770563552614931e-01 1.142967355826888233e-27
1.003869980665337003e-01 2.786461613518609334e-28
1.003969407624694110e-01 3.623894821489672896e-30
1.004068844431661306e-01 8.332029171451541974e-24
1.004168291087214337e-01 1.634026632162984973e-23
1.004267747592327981e-01 8.137056570895424021e-24
1.004367213947978260e-01 5.178557081902217718e-31
1.004466690155140646e-01 9.364079358440055022e-29
1.004566176214790885e-01 1.076453835059481840e-28
1.004665672127904724e-01 3.567925216029519380e-31
1.004765177895458328e-01 1.200331802877154104e-26
1.004864693518427443e-01 4.196456662580155084e-26
1.004964218997788372e-01 2.426329005483597261e-25
1.005063754334517279e-01 2.655843129766866641e-25
1.005163299529590465e-01 2.121279052178520462e-33
1.005262854583984372e-01 2.565143498528568056e-25
1.005362419498675719e-01 3.451680581696407227e-25
1.005461994274640530e-01 1.278118275139766738e-28
1.005561578912855941e-01 7.244530529708746201e-33
1.005661173414298531e-01 6.688751601696772561e-34
1.005760777779945297e-01 5.747392955349429006e-34
1.005860392010773235e-01 3.190682766244334535e-30
1.005960016107759342e-01 2.933396559291193104e-29
1.006059650071880890e-01 3.713825706360626328e-29
1.006159293904115293e-01 1.750968767401143303e-28
1.006258947605439547e-01 9.409343278209344254e-26
1.006358611176831480e-01 1.107297978183546703e-25
1.006458284619268506e-01 1.341491976104633009e-26
1.006557967933728454e-01 1.112342969566012880e-26
1.006657661121188874e-01 1.783894122686224420e-26
1.006757364182627457e-01 1.225079763468255574e-27
1.006857077119022587e-01 1.969621604993922284e-27
1.006956799931351954e-01 2.739800977954800033e-29
1.007056532620593942e-01 5.370906701955830991e-25
1.007156275187726796e-01 1.011479015133731452e-24
1.007256027633728762e-01 8.721566652417369363e-29
1.007355789959578224e-01 2.325545402550938190e-28
1.007455562166253843e-01 9.128642950837848199e-30
1.007555344254734142e-01 9.985254364544279495e-25
1.007655136225998060e-01 2.759696428063958712e-33
1.007754938081024398e-01 6.851839235984652477e-34
1.007854749820791818e-01 7.671731974054373914e-34
1.007954571446279396e-01 2.771698650625004964e-33
1.008054402958466350e-01 8.025417015037499127e-34
1.008154244358331897e-01 9.537959449655311186e-34
1.008254095646855392e-01 1.587778343459735730e-33
1.008353956825016051e-01 8.775211359321455179e-34
1.008453827893793647e-01 1.103737765343381921e-27
1.008553708854167535e-01 1.121108177187507185e-24
1.008653599707117626e-01 2.368213258475468416e-24
1.008753500453623692e-01 3.094205489556508224e-32
1.008853411094665364e-01 3.109124597558893400e-24
1.008953331631223249e-01 1.782542403534385434e-23
1.009053262064276701e-01 8.434412731998952057e-34
1.009153202394806187e-01 9.224207952263320418e-25
1.009253152623792033e-01 1.353704319749171924e-24
1.009353112752214565e-01 3.781207558987111774e-25
1.009453082781054389e-01 8.901841117417706523e-34
1.009553062711291971e-01 4.253056694627330350e-28
1.009653052543908053e-01 1.693268265474424469e-27
1.009753052279883240e-01 2.147765071524942862e-24
1.009853061920198553e-01 4.278009219161306580e-27
1.009953081465834873e-01 1.424394077977823651e-26
1.010053110917773361e-01 1.318833700068192144e-33
1.010153150276995315e-01 5.236250059817597436e-33
1.010253199544481478e-01 1.059335920240317119e-33
1.010353258721213565e-01 2.939441982782716219e-33
1.010453327808173013e-01 1.493920161805688710e-24
1.010553406806341259e-01 5.020975836003838731e-24
1.010653495716700018e-01 1.657298257054927525e-25
1.010753594540231004e-01 1.001614121752345124e-28
1.010853703277915933e-01 1.578134757512094827e-23
1.010953821930737073e-01 2.413353486484106521e-26
1.011053950499676141e-01 9.560987437227944998e-34
1.011154088985715405e-01 1.142974864069672631e-33
1.011254237389837135e-01 1.539454449609806669e-26
1.011354395713023741e-01 3.462247043302574843e-26
1.011454563956257213e-01 1.249700887508968598e-30
1.011554742120520378e-01 1.282096676732413724e-33
1.011654930206795922e-01 1.280972512101370963e-23
1.011755128216066391e-01 3.836557491825957971e-23
1.011855336149314610e-01 5.121682479625893106e-32
1.011955554007523406e-01 1.337685420629519275e-33
1.012055781791676157e-01 1.094500543799282844e-33
1.012156019502755550e-01 2.564286719573374131e-30
1.012256267141744964e-01 8.735179599430110827e-27
1.012356524709627781e-01 2.433512720120415997e-26
1.012456792207387241e-01 8.296384881868511728e-27
1.012557069636007001e-01 2.250839106230672278e-26
1.012657356996470442e-01 1.419341447456668286e-26
1.012757654289761361e-01 1.311146150044380459e-33
1.012857961516863414e-01 1.519824228416338050e-33
1.012958278678760676e-01 6.455719244406305693e-32
1.013058605776437082e-01 4.970685001618517949e-25
1.013158942810876567e-01 1.230283459795121527e-24
1.013259289783063483e-01 1.268337038215705517e-32
1.013359646693981903e-01 4.208018504957783634e-33
1.013460013544616456e-01 3.518755103891329810e-31
1.013560390335951494e-01 7.953908075773451663e-31
1.013660777068971369e-01 1.451048568068215783e-33
1.013761173744661404e-01 1.671398778886992630e-33
1.013861580364005532e-01 1.427733514275456137e-32
1.013961996927988940e-01 3.270876117092500553e-28
1.014062423437596533e-01 2.148135587569982800e-24
1.014162859893813495e-01 4.430967189022413625e-24
1.014263306297625011e-01 2.956053119589181751e-33
1.014363762650016126e-01 1.375408219137950002e-33
1.014464228951972163e-01 1.370328324960196988e-33
1.014564705204478862e-01 3.903429604612357153e-29
1.014665191408521544e-01 1.959843036785130867e-23
1.014765687565085811e-01 3.577188127131528945e-23
1.014866193675157541e-01 1.299032367630465447e-25
1.014966709739722750e-01 5.690817349994696183e-26
1.015067235759766900e-01 2.279661781566686905e-25
1.015167771736276148e-01 2.346544390674280898e-25
1.015268317670236786e-01 2.676346308302414564e-26
1.015368873562634833e-01 6.622203460210514667e-33
1.015469439414456859e-01 6.298962908320372286e-27
1.015570015226689021e-01 1.875420346306855548e-23
1.015670601000318030e-01 2.775601453909736427e-23
1.015771196736330456e-01 4.834400586264106072e-33
1.015871802435713012e-01 2.300533992108630521e-33
1.015972418099452407e-01 4.854408190296636557e-31
1.016073043728535769e-01 6.500894959509381163e-31
1.016173679323950085e-01 2.181124679800172156e-31
1.016274324886682068e-01 2.771122829524529865e-31
1.016374980417719120e-01 1.002394568039240364e-31
1.016475645918048787e-01 2.282540295326869987e-26
1.016576321388658055e-01 6.085624456262371929e-30
1.016677006830534746e-01 4.347609719465035197e-30
1.016777702244666404e-01 2.470203243580851041e-33
1.016878407632040571e-01 3.772407202264518400e-28
1.016979122993645207e-01 4.123500286630500806e-25
1.017079848330467995e-01 2.286002095265781584e-33
1.017180583643497033e-01 2.344399472532994756e-33
1.017281328933720419e-01 2.358904082915990094e-33
1.017382084202126669e-01 3.249199498815560143e-28
1.017482849449703325e-01 2.943375887068935634e-28
1.017583624677439180e-01 2.919559947302835387e-31
1.017684409886322611e-01 2.487977548300170620e-31
1.017785205077342270e-01 8.737842092923074515e-29
1.017886010251486673e-01 1.732187035076628709e-24
1.017986825409744889e-01 1.340164124685371583e-24
1.018087650553105433e-01 3.791477539244276034e-23
1.018188485682557515e-01 2.737560643437950903e-23
1.018289330799090203e-01 5.456429507860055333e-28
1.018390185903692430e-01 1.555207083858332021e-28
1.018491050997353542e-01 3.690886274372732786e-25
1.018591926081063304e-01 2.311061990309290015e-25
1.018692811155810507e-01 1.510989438012740452e-29
1.018793706222584916e-01 1.087252390538124051e-32
1.018894611282376295e-01 1.415092328679357763e-32
1.018995526336174268e-01 6.361723096492525583e-23
1.019096451384968877e-01 3.632981746314206516e-23
1.019197386429749885e-01 1.222341583441483514e-24
1.019298331471507335e-01 4.670488319588695206e-30
1.019399286511231406e-01 2.117750076092331777e-30
1.019500251549912417e-01 3.016221104669788590e-28
1.019601226588540549e-01 2.016605252493048545e-23
1.019702211628106397e-01 1.297230808892224383e-23
1.019803206669600559e-01 6.496479363683958507e-23
1.019904211714013353e-01 1.688662271649752965e-23
1.020005226762335515e-01 1.267953966809538249e-26
1.020106251815558057e-01 3.703439963927856284e-33
1.020207286874671992e-01 1.521419844109204997e-30
1.020308331940668056e-01 4.406274032079461095e-31
1.020409387014537539e-01 1.920074277533740994e-26
1.020510452097271731e-01 5.513784822279140870e-27
1.020611527189861645e-01 7.452744280611105227e-31
1.020712612293299126e-01 3.084999007596175944e-25
1.020813707408575327e-01 3.978388675340460182e-23
1.020914812536681954e-01 1.615915128896846227e-23
1.021015927678611129e-01 1.243519381094764243e-24
1.021117052835353867e-01 2.111425602512038417e-29
1.021218188007902566e-01 2.139570763792893935e-25
1.021319333197249074e-01 2.708984765520138023e-26
1.021420488404385651e-01 3.165432840540338076e-27
1.021521653630304421e-01 6.562733121320566074e-25
1.021622828875997507e-01 2.946699994701618103e-25
1.021724014142457587e-01 1.690948606162103137e-26
1.021825209430677062e-01 2.577233762579268770e-28
1.021926414741648470e-01 9.979167000728508763e-30
1.022027630076364352e-01 4.742667723721648826e-28
1.022128855435818079e-01 1.069332124803763578e-22
1.022230090821001913e-01 6.347461686070725269e-24
1.022331336232908949e-01 1.094321359564323729e-27
1.022432591672532420e-01 2.262120910832518194e-27
1.022533857140865421e-01 2.650171680328646638e-29
1.022635132638901323e-01 5.629126926679501672e-28
1.022736418167633360e-01 1.589008518094243397e-32
1.022837713728055181e-01 1.008894129720911143e-31
1.022939019321160298e-01 9.423179693051832643e-25
1.023040334947942220e-01 2.286595265288732945e-25
1.023141660609395015e-01 1.212372838504630030e-25
1.023242996306512331e-01 7.318223856185162774e-32
1.023344342040288235e-01 1.264974951669087553e-23
1.023445697811717070e-01 1.072312766340447300e-22
1.023547063621792347e-01 1.209328474229507154e-25
1.023648439471508825e-01 2.188002089234690670e-29
1.023749825361860571e-01 1.490937104460365958e-29
1.023851221293842345e-01 2.370266598920806318e-23
1.023952627268448490e-01 1.759294013965143098e-26
1.024054043286673765e-01 8.112295841653891841e-30
1.024155469349512931e-01 2.592505132590918399e-28
1.024256905457960748e-01 4.610972737885624869e-33
1.024358351613012252e-01 6.435664526774751623e-33
1.024459807815662482e-01 1.677307136099005118e-32
1.024561274066906891e-01 1.255886326687279126e-31
1.024662750367740099e-01 7.606128968787764230e-32
1.024764236719157701e-01 4.430703472106688917e-32
1.024865733122155426e-01 2.509808693443882465e-24
1.024967239577728451e-01 5.087804222197171972e-24
1.025068756086872646e-01 2.681449684982050739e-27
1.025170282650583603e-01 2.612397987806872458e-24
1.025271819269857332e-01 3.993303938065087555e-33
1.025373365945689702e-01 1.091021455354490182e-32
1.025474922679076722e-01 1.581408054216517927e-25
1.025576489471014541e-01 4.011177529660702570e-25
1.025678066322499443e-01 1.178225834547653363e-25
1.025779653234527716e-01 9.890518906911107094e-30
1.025881250208096063e-01 1.614905902587748743e-32
1.025982857244200491e-01 3.944237799776072507e-31
1.026084474343837843e-01 5.135049303934351785e-25
1.026186101508004822e-01 6.205420477741543401e-25
1.026287738737698407e-01 4.546565412468982337e-28
1.026389386033915579e-01 2.327224533511728393e-25
1.026491043397653041e-01 8.058218163342560657e-25
1.026592710829908189e-01 2.822382238094556914e-22
1.026694388331678143e-01 3.121180850609311278e-22
1.026796075903960298e-01 4.871473473286282207e-23
1.026897773547751913e-01 2.659707792707771381e-23
1.026999481264050940e-01 1.262486922833781405e-25
1.027101199053854497e-01 8.394541285740839042e-29
1.027202926918160397e-01 1.004551203332469617e-24
1.027304664857966454e-01 5.700266967979507413e-25
1.027406412874270758e-01 6.374360529966447091e-31
1.027508170968071260e-01 8.237708947896911640e-33
1.027609939140365913e-01 6.451756898767713672e-33
1.027711717392153223e-01 3.691555526371340164e-24
1.027813505724431281e-01 3.093296105597434330e-22
1.027915304138198455e-01 1.059211552993554946e-22
1.028017112634453389e-01 6.719452314827918295e-28
1.028118931214194731e-01 6.515560014887039430e-28
1.028220759878421264e-01 1.103898855942062754e-27
1.028322598628131357e-01 6.822592814552564287e-33
1.028424447464324210e-01 5.542135716570502287e-33
1.028526306387998884e-01 9.402305054656535848e-29
1.028628175400154304e-01 5.012710053224302484e-27
1.028730054501789809e-01 7.349379649770931573e-29
1.028831943693904599e-01 8.114244131323412347e-30
1.028933842977498153e-01 6.308582923026868030e-31
1.029035752353569949e-01 7.071854471595487056e-30
1.029137671823119465e-01 8.122672239802983820e-23
1.029239601387146597e-01 4.735737459691999498e-23
1.029341541046651098e-01 9.499618740591470468e-33
1.029443490802633004e-01 7.012002388368990179e-31
1.029545450656091932e-01 1.535196594251242548e-29
1.029647420608028052e-01 7.004370982247790205e-27
